"age","sex","dataset","mu","sigma","nu","tau"
52,"F","OASIS3",0.00568954959621976,0.0667690628639192,1.55370728256571,18.7053241867337
52.5,"F","OASIS3",0.00568501514930731,0.0670934985576851,1.55370728256571,18.7053241867337
53,"F","OASIS3",0.00568036564337588,0.0674186004568254,1.55370728256571,18.7053241867337
53.5,"F","OASIS3",0.00567559073347108,0.0677444297936692,1.55370728256571,18.7053241867337
54,"F","OASIS3",0.00567068015769085,0.0680710478552995,1.55370728256571,18.7053241867337
54.5,"F","OASIS3",0.00566562410376178,0.0683985156190229,1.55370728256571,18.7053241867337
55,"F","OASIS3",0.00566041313835113,0.0687268938627548,1.55370728256571,18.7053241867337
55.5,"F","OASIS3",0.00565503872249538,0.0690562422413011,1.55370728256571,18.7053241867337
56,"F","OASIS3",0.00564949310760813,0.06938661941962,1.55370728256571,18.7053241867337
56.5,"F","OASIS3",0.00564376931367443,0.069718082968507,1.55370728256571,18.7053241867337
57,"F","OASIS3",0.00563786137075136,0.0700506889270502,1.55370728256571,18.7053241867337
57.5,"F","OASIS3",0.00563176437247204,0.0703844917781306,1.55370728256571,18.7053241867337
58,"F","OASIS3",0.00562547454841574,0.0707195441272125,1.55370728256571,18.7053241867337
58.5,"F","OASIS3",0.00561898924919462,0.0710558968858292,1.55370728256571,18.7053241867337
59,"F","OASIS3",0.0056123062347185,0.0713936003326916,1.55370728256571,18.7053241867337
59.5,"F","OASIS3",0.00560542463649192,0.0717327021937238,1.55370728256571,18.7053241867337
60,"F","OASIS3",0.00559834520570492,0.0720732473764355,1.55370728256571,18.7053241867337
60.5,"F","OASIS3",0.00559106979547358,0.0724152785528069,1.55370728256571,18.7053241867337
61,"F","OASIS3",0.00558360140012748,0.0727588360613314,1.55370728256571,18.7053241867337
61.5,"F","OASIS3",0.00557594374420996,0.0731039584070948,1.55370728256571,18.7053241867337
62,"F","OASIS3",0.00556810154993754,0.0734506812941918,1.55370728256571,18.7053241867337
62.5,"F","OASIS3",0.00556008006240338,0.0737990387935626,1.55370728256571,18.7053241867337
63,"F","OASIS3",0.00555188475757249,0.0741490638991441,1.55370728256571,18.7053241867337
63.5,"F","OASIS3",0.00554352135889697,0.0745007877660021,1.55370728256571,18.7053241867337
64,"F","OASIS3",0.00553499578717605,0.0748542391307352,1.55370728256571,18.7053241867337
64.5,"F","OASIS3",0.00552631401525085,0.0752094450752814,1.55370728256571,18.7053241867337
65,"F","OASIS3",0.00551748194851059,0.0755664314940152,1.55370728256571,18.7053241867337
65.5,"F","OASIS3",0.00550850521422731,0.0759252215779831,1.55370728256571,18.7053241867337
66,"F","OASIS3",0.0054993890015367,0.0762858349895216,1.55370728256571,18.7053241867337
66.5,"F","OASIS3",0.00549013810578642,0.0766482884322795,1.55370728256571,18.7053241867337
67,"F","OASIS3",0.00548075703985239,0.0770125963378672,1.55370728256571,18.7053241867337
67.5,"F","OASIS3",0.00547125012655161,0.0773787709774133,1.55370728256571,18.7053241867337
68,"F","OASIS3",0.00546162154035268,0.077746821607724,1.55370728256571,18.7053241867337
68.5,"F","OASIS3",0.00545187544235532,0.0781167549525552,1.55370728256571,18.7053241867337
69,"F","OASIS3",0.00544201614417546,0.0784885751098176,1.55370728256571,18.7053241867337
69.5,"F","OASIS3",0.00543204828753498,0.0788622828654411,1.55370728256571,18.7053241867337
70,"F","OASIS3",0.00542197694121292,0.0792378759593608,1.55370728256571,18.7053241867337
70.5,"F","OASIS3",0.0054118077890914,0.0796153484425975,1.55370728256571,18.7053241867337
71,"F","OASIS3",0.00540154711811419,0.0799946909678869,1.55370728256571,18.7053241867337
71.5,"F","OASIS3",0.00539120179878959,0.0803758908293714,1.55370728256571,18.7053241867337
72,"F","OASIS3",0.00538077921596667,0.0807589320769607,1.55370728256571,18.7053241867337
72.5,"F","OASIS3",0.00537028707898519,0.0811437964036703,1.55370728256571,18.7053241867337
73,"F","OASIS3",0.00535973335817526,0.0815304627065361,1.55370728256571,18.7053241867337
73.5,"F","OASIS3",0.00534912628348364,0.0819189061916886,1.55370728256571,18.7053241867337
74,"F","OASIS3",0.00533847420184047,0.0823090984383595,1.55370728256571,18.7053241867337
74.5,"F","OASIS3",0.00532778545365487,0.0827010072312278,1.55370728256571,18.7053241867337
75,"F","OASIS3",0.00531706821866061,0.083094596104146,1.55370728256571,18.7053241867337
75.5,"F","OASIS3",0.00530633032599269,0.0834898237585131,1.55370728256571,18.7053241867337
76,"F","OASIS3",0.00529557911354026,0.0838866442558293,1.55370728256571,18.7053241867337
76.5,"F","OASIS3",0.00528482135596132,0.0842850077277363,1.55370728256571,18.7053241867337
77,"F","OASIS3",0.00527406347358241,0.0846848620154598,1.55370728256571,18.7053241867337
77.5,"F","OASIS3",0.00526331173761683,0.0850861543832045,1.55370728256571,18.7053241867337
78,"F","OASIS3",0.00525257201030671,0.0854888308108656,1.55370728256571,18.7053241867337
78.5,"F","OASIS3",0.00524184980824616,0.0858928360864734,1.55370728256571,18.7053241867337
79,"F","OASIS3",0.00523115027047809,0.0862981142523964,1.55370728256571,18.7053241867337
79.5,"F","OASIS3",0.00522047801651388,0.0867046084584596,1.55370728256571,18.7053241867337
80,"F","OASIS3",0.00520983699381852,0.0871122611519806,1.55370728256571,18.7053241867337
80.5,"F","OASIS3",0.00519923024768686,0.087521014045998,1.55370728256571,18.7053241867337
81,"F","OASIS3",0.00518866026531435,0.0879308086503101,1.55370728256571,18.7053241867337
81.5,"F","OASIS3",0.00517812861666633,0.088341586668456,1.55370728256571,18.7053241867337
82,"F","OASIS3",0.00516763625071039,0.0887532901793057,1.55370728256571,18.7053241867337
82.5,"F","OASIS3",0.00515718337186128,0.0891658623661468,1.55370728256571,18.7053241867337
83,"F","OASIS3",0.0051467694271778,0.0895792473032275,1.55370728256571,18.7053241867337
83.5,"F","OASIS3",0.00513639304579401,0.0899933913375567,1.55370728256571,18.7053241867337
84,"F","OASIS3",0.00512605237345847,0.0904082438333534,1.55370728256571,18.7053241867337
84.5,"F","OASIS3",0.00511574551139812,0.0908237544449716,1.55370728256571,18.7053241867337
85,"F","OASIS3",0.00510547056083993,0.0912398728267653,1.55370728256571,18.7053241867337
85.5,"F","OASIS3",0.00509522562187779,0.0916565486418014,1.55370728256571,18.7053241867337
86,"F","OASIS3",0.00508500864286769,0.0920737327199977,1.55370728256571,18.7053241867337
86.5,"F","OASIS3",0.00507481726924582,0.0924913782206984,1.55370728256571,18.7053241867337
87,"F","OASIS3",0.00506464911046913,0.0929094385799239,1.55370728256571,18.7053241867337
87.5,"F","OASIS3",0.0050545017759946,0.093327867233695,1.55370728256571,18.7053241867337
88,"F","OASIS3",0.0050443728752792,0.0937466176180326,1.55370728256571,18.7053241867337
88.5,"F","OASIS3",0.00503426006450668,0.0941656441981112,1.55370728256571,18.7053241867337
89,"F","OASIS3",0.00502416164651185,0.0945849156815436,1.55370728256571,18.7053241867337
89.5,"F","OASIS3",0.00501407639635858,0.0950044111767498,1.55370728256571,18.7053241867337
90,"F","OASIS3",0.00500400309986895,0.0954241100290993,1.55370728256571,18.7053241867337
90.5,"F","OASIS3",0.00499394054286508,0.095843991583962,1.55370728256571,18.7053241867337
91,"F","OASIS3",0.00498388751116906,0.0962640351867072,1.55370728256571,18.7053241867337
91.5,"F","OASIS3",0.004973842790603,0.0966842201827046,1.55370728256571,18.7053241867337
92,"F","OASIS3",0.004963805166989,0.097104525917324,1.55370728256571,18.7053241867337
92.5,"F","OASIS3",0.00495377342614916,0.0975249317359348,1.55370728256571,18.7053241867337
93,"F","OASIS3",0.00494374635390559,0.0979454169839067,1.55370728256571,18.7053241867337
93.5,"F","OASIS3",0.00493372273608039,0.0983659610066093,1.55370728256571,18.7053241867337
94,"F","OASIS3",0.00492370135849565,0.0987865431494123,1.55370728256571,18.7053241867337
94.5,"F","OASIS3",0.0049136810069735,0.0992071427576851,1.55370728256571,18.7053241867337
95,"F","OASIS3",0.00490366046733602,0.0996277391767976,1.55370728256571,18.7053241867337
45,"M","OASIS3",0.00548351142183568,0.0621640478537489,1.55370728256571,18.7053241867337
45.5,"M","OASIS3",0.00547872249650376,0.0624896649179941,1.55370728256571,18.7053241867337
46,"M","OASIS3",0.00547393352670957,0.0628152822463671,1.55370728256571,18.7053241867337
46.5,"M","OASIS3",0.00546914218283686,0.0631409135164019,1.55370728256571,18.7053241867337
47,"M","OASIS3",0.00546434387551021,0.0634665856537123,1.55370728256571,18.7053241867337
47.5,"M","OASIS3",0.00545953394568622,0.0637923259919138,1.55370728256571,18.7053241867337
48,"M","OASIS3",0.00545470773432144,0.064118161864622,1.55370728256571,18.7053241867337
48.5,"M","OASIS3",0.00544986058237245,0.0644441206054522,1.55370728256571,18.7053241867337
49,"M","OASIS3",0.00544498783079582,0.0647702295480199,1.55370728256571,18.7053241867337
49.5,"M","OASIS3",0.00544008467520346,0.0650965168012518,1.55370728256571,18.7053241867337
50,"M","OASIS3",0.00543514552506999,0.0654230146675599,1.55370728256571,18.7053241867337
50.5,"M","OASIS3",0.00543016452529888,0.0657497568606567,1.55370728256571,18.7053241867337
51,"M","OASIS3",0.00542513566836691,0.0660767779121964,1.55370728256571,18.7053241867337
51.5,"M","OASIS3",0.00542005150617707,0.0664041202452739,1.55370728256571,18.7053241867337
52,"M","OASIS3",0.00541490331292858,0.0667318337836441,1.55370728256571,18.7053241867337
52.5,"M","OASIS3",0.00540968219910092,0.0670599694906805,1.55370728256571,18.7053241867337
53,"M","OASIS3",0.00540437927362811,0.067388578345463,1.55370728256571,18.7053241867337
53.5,"M","OASIS3",0.00539898552567516,0.0677177126097466,1.55370728256571,18.7053241867337
54,"M","OASIS3",0.00539349174308199,0.0680474279896025,1.55370728256571,18.7053241867337
54.5,"M","OASIS3",0.00538788878155125,0.0683777831348571,1.55370728256571,18.7053241867337
55,"M","OASIS3",0.00538216758666726,0.0687088381032147,1.55370728256571,18.7053241867337
55.5,"M","OASIS3",0.00537631927065303,0.0690406532192991,1.55370728256571,18.7053241867337
56,"M","OASIS3",0.00537033544640901,0.069373289059677,1.55370728256571,18.7053241867337
56.5,"M","OASIS3",0.00536420865674148,0.0697068062427951,1.55370728256571,18.7053241867337
57,"M","OASIS3",0.00535793262366939,0.0700412648655853,1.55370728256571,18.7053241867337
57.5,"M","OASIS3",0.00535150222823303,0.0703767242354329,1.55370728256571,18.7053241867337
58,"M","OASIS3",0.00534491338643915,0.0707132427041998,1.55370728256571,18.7053241867337
58.5,"M","OASIS3",0.0053381633558389,0.0710508772223364,1.55370728256571,18.7053241867337
59,"M","OASIS3",0.00533125013054656,0.0713896837294617,1.55370728256571,18.7053241867337
59.5,"M","OASIS3",0.00532417288913156,0.0717297166082092,1.55370728256571,18.7053241867337
60,"M","OASIS3",0.00531693130425034,0.0720710296118605,1.55370728256571,18.7053241867337
60.5,"M","OASIS3",0.00530952551394536,0.0724136755570866,1.55370728256571,18.7053241867337
61,"M","OASIS3",0.00530195633546455,0.0727577059772204,1.55370728256571,18.7053241867337
61.5,"M","OASIS3",0.00529422503030378,0.0731031716523478,1.55370728256571,18.7053241867337
62,"M","OASIS3",0.00528633304138418,0.0734501228154608,1.55370728256571,18.7053241867337
62.5,"M","OASIS3",0.00527828267893256,0.073798606862562,1.55370728256571,18.7053241867337
63,"M","OASIS3",0.00527007681067585,0.0741486692726872,1.55370728256571,18.7053241867337
63.5,"M","OASIS3",0.00526171864817209,0.0745003535948901,1.55370728256571,18.7053241867337
64,"M","OASIS3",0.00525321168115292,0.0748537012136801,1.55370728256571,18.7053241867337
64.5,"M","OASIS3",0.00524455946832053,0.0752087520215517,1.55370728256571,18.7053241867337
65,"M","OASIS3",0.00523576555496278,0.0755655437498436,1.55370728256571,18.7053241867337
65.5,"M","OASIS3",0.00522683339524918,0.0759241126262714,1.55370728256571,18.7053241867337
66,"M","OASIS3",0.00521776607039311,0.0762844911863939,1.55370728256571,18.7053241867337
66.5,"M","OASIS3",0.00520856624320635,0.0766467080776025,1.55370728256571,18.7053241867337
67,"M","OASIS3",0.00519923622365117,0.0770107883228275,1.55370728256571,18.7053241867337
67.5,"M","OASIS3",0.00518977796658148,0.0773767522004117,1.55370728256571,18.7053241867337
68,"M","OASIS3",0.00518019329856938,0.0777446156569184,1.55370728256571,18.7053241867337
68.5,"M","OASIS3",0.00517048411515983,0.0781143904914913,1.55370728256571,18.7053241867337
69,"M","OASIS3",0.00516065248590148,0.0784860862299789,1.55370728256571,18.7053241867337
69.5,"M","OASIS3",0.00515070091119458,0.0788597094635686,1.55370728256571,18.7053241867337
70,"M","OASIS3",0.00514063254372483,0.0792352632770743,1.55370728256571,18.7053241867337
70.5,"M","OASIS3",0.00513045129523391,0.0796127472480049,1.55370728256571,18.7053241867337
71,"M","OASIS3",0.00512016226876988,0.0799921557652473,1.55370728256571,18.7053241867337
71.5,"M","OASIS3",0.00510977165031134,0.0803734783419224,1.55370728256571,18.7053241867337
72,"M","OASIS3",0.00509928651360996,0.0807567001140855,1.55370728256571,18.7053241867337
72.5,"M","OASIS3",0.0050887143822264,0.0811418036605636,1.55370728256571,18.7053241867337
73,"M","OASIS3",0.00507806331903054,0.0815287671683597,1.55370728256571,18.7053241867337
73.5,"M","OASIS3",0.00506734196829586,0.0819175632254369,1.55370728256571,18.7053241867337
74,"M","OASIS3",0.0050565592343384,0.0823081599222717,1.55370728256571,18.7053241867337
74.5,"M","OASIS3",0.00504572420352121,0.0827005185277,1.55370728256571,18.7053241867337
75,"M","OASIS3",0.00503484596548305,0.0830945941160593,1.55370728256571,18.7053241867337
75.5,"M","OASIS3",0.0050239334464253,0.0834903368469469,1.55370728256571,18.7053241867337
76,"M","OASIS3",0.00501299544365597,0.0838876939413319,1.55370728256571,18.7053241867337
76.5,"M","OASIS3",0.00500204054469067,0.0842866106577715,1.55370728256571,18.7053241867337
77,"M","OASIS3",0.00499107709530306,0.0846870299717846,1.55370728256571,18.7053241867337
77.5,"M","OASIS3",0.00498011313367091,0.0850888928188578,1.55370728256571,18.7053241867337
78,"M","OASIS3",0.00496915611140571,0.0854921369545115,1.55370728256571,18.7053241867337
78.5,"M","OASIS3",0.00495821267139073,0.0858966964080013,1.55370728256571,18.7053241867337
79,"M","OASIS3",0.00494728871850875,0.0863025024675285,1.55370728256571,18.7053241867337
79.5,"M","OASIS3",0.00493638947529473,0.0867094842921602,1.55370728256571,18.7053241867337
80,"M","OASIS3",0.00492551937825303,0.0871175694820425,1.55370728256571,18.7053241867337
80.5,"M","OASIS3",0.00491468189673699,0.0875266839259355,1.55370728256571,18.7053241867337
81,"M","OASIS3",0.00490387963689445,0.0879367527475204,1.55370728256571,18.7053241867337
81.5,"M","OASIS3",0.00489311401119992,0.0883477005012198,1.55370728256571,18.7053241867337
82,"M","OASIS3",0.00488238546457021,0.0887594521620651,1.55370728256571,18.7053241867337
82.5,"M","OASIS3",0.00487169345082917,0.0891719335062702,1.55370728256571,18.7053241867337
83,"M","OASIS3",0.00486103694588365,0.0895850713548953,1.55370728256571,18.7053241867337
83.5,"M","OASIS3",0.00485041426341481,0.0899987951602717,1.55370728256571,18.7053241867337
84,"M","OASIS3",0.00483982297522725,0.0904130381749067,1.55370728256571,18.7053241867337
84.5,"M","OASIS3",0.00482926020550234,0.0908277356428669,1.55370728256571,18.7053241867337
85,"M","OASIS3",0.00481872298278452,0.0912428289814414,1.55370728256571,18.7053241867337
85.5,"M","OASIS3",0.00480820830829275,0.0916582622007847,1.55370728256571,18.7053241867337
86,"M","OASIS3",0.00479771315225017,0.0920739792013221,1.55370728256571,18.7053241867337
86.5,"M","OASIS3",0.00478723405748773,0.0924899222390516,1.55370728256571,18.7053241867337
87,"M","OASIS3",0.00477676773835983,0.0929060404985132,1.55370728256571,18.7053241867337
87.5,"M","OASIS3",0.00476631242658408,0.0933223087617724,1.55370728256571,18.7053241867337
88,"M","OASIS3",0.00475586665341155,0.0937387068457538,1.55370728256571,18.7053241867337
88.5,"M","OASIS3",0.00474542895009331,0.0941552145673822,1.55370728256571,18.7053241867337
89,"M","OASIS3",0.00473499784788044,0.0945718117435822,1.55370728256571,18.7053241867337
89.5,"M","OASIS3",0.004724571878024,0.0949884781912785,1.55370728256571,18.7053241867337
90,"M","OASIS3",0.00471414957177507,0.0954051937273959,1.55370728256571,18.7053241867337
90.5,"M","OASIS3",0.00470372946038472,0.095821938168859,1.55370728256571,18.7053241867337
91,"M","OASIS3",0.00469331007510403,0.0962386913325926,1.55370728256571,18.7053241867337
91.5,"M","OASIS3",0.00468289045355323,0.0966554404582395,1.55370728256571,18.7053241867337
92,"M","OASIS3",0.00467247082338114,0.0970721894531097,1.55370728256571,18.7053241867337
92.5,"M","OASIS3",0.00466205119320906,0.0974889384479799,1.55370728256571,18.7053241867337
93,"M","OASIS3",0.00465163156303698,0.0979056874428501,1.55370728256571,18.7053241867337
93.5,"M","OASIS3",0.0046412119328649,0.0983224364377203,1.55370728256571,18.7053241867337
94,"M","OASIS3",0.00463079230269282,0.0987391854325905,1.55370728256571,18.7053241867337
94.5,"M","OASIS3",0.00462037267252073,0.0991559344274607,1.55370728256571,18.7053241867337
95,"M","OASIS3",0.00460995304234865,0.099572683422331,1.55370728256571,18.7053241867337
45,"F","PPMI",0.00580607869683019,0.0621337898706003,1.55370728256571,18.7053241867337
45.5,"F","PPMI",0.00580089218922584,0.0624624387448335,1.55370728256571,18.7053241867337
46,"F","PPMI",0.00579570568162149,0.0627910876190667,1.55370728256571,18.7053241867337
46.5,"F","PPMI",0.00579051917401714,0.0631197364932999,1.55370728256571,18.7053241867337
47,"F","PPMI",0.00578533266641278,0.0634483853675331,1.55370728256571,18.7053241867337
47.5,"F","PPMI",0.00578014615880843,0.0637770342417662,1.55370728256571,18.7053241867337
48,"F","PPMI",0.00577495965120408,0.0641056831159994,1.55370728256571,18.7053241867337
48.5,"F","PPMI",0.00576977314359973,0.0644343319902326,1.55370728256571,18.7053241867337
49,"F","PPMI",0.00576458663599538,0.0647629808644658,1.55370728256571,18.7053241867337
49.5,"F","PPMI",0.00575940012839103,0.065091629738699,1.55370728256571,18.7053241867337
50,"F","PPMI",0.00575421362078667,0.0654202786129322,1.55370728256571,18.7053241867337
50.5,"F","PPMI",0.00574902711318232,0.0657489274871654,1.55370728256571,18.7053241867337
51,"F","PPMI",0.00574384041543464,0.0660775772594429,1.55370728256571,18.7053241867337
51.5,"F","PPMI",0.00573865034264416,0.0664062429748662,1.55370728256571,18.7053241867337
52,"F","PPMI",0.00573344916542824,0.0667349612155154,1.55370728256571,18.7053241867337
52.5,"F","PPMI",0.00572822681652551,0.0670637798003496,1.55370728256571,18.7053241867337
53,"F","PPMI",0.0057229693849765,0.067392765939176,1.55370728256571,18.7053241867337
53.5,"F","PPMI",0.00571765988440186,0.0677220027261343,1.55370728256571,18.7053241867337
54,"F","PPMI",0.00571228093446369,0.0680515753449064,1.55370728256571,18.7053241867337
54.5,"F","PPMI",0.00570681521167929,0.0683815694104007,1.55370728256571,18.7053241867337
55,"F","PPMI",0.00570124552561608,0.0687120767544843,1.55370728256571,18.7053241867337
55.5,"F","PPMI",0.00569555467833322,0.0690431927039547,1.55370728256571,18.7053241867337
56,"F","PPMI",0.00568972554342175,0.0693750125215686,1.55370728256571,18.7053241867337
56.5,"F","PPMI",0.00568374244878332,0.0697076300144515,1.55370728256571,18.7053241867337
57,"F","PPMI",0.00567759220706206,0.0700411368520404,1.55370728256571,18.7053241867337
57.5,"F","PPMI",0.00567126283619674,0.0703756236222524,1.55370728256571,18.7053241867337
58,"F","PPMI",0.00566474299862777,0.0707111798085847,1.55370728256571,18.7053241867337
58.5,"F","PPMI",0.00565802448961922,0.071047890096034,1.55370728256571,18.7053241867337
59,"F","PPMI",0.00565110091910704,0.0713858366531281,1.55370728256571,18.7053241867337
59.5,"F","PPMI",0.00564396768351139,0.0717250983392017,1.55370728256571,18.7053241867337
60,"F","PPMI",0.00563662490924728,0.0720657454427386,1.55370728256571,18.7053241867337
60.5,"F","PPMI",0.0056290746444431,0.0724078446968452,1.55370728256571,18.7053241867337
61,"F","PPMI",0.00562132184375593,0.0727514560565738,1.55370728256571,18.7053241867337
61.5,"F","PPMI",0.00561337432885599,0.073096632444146,1.55370728256571,18.7053241867337
62,"F","PPMI",0.00560524138583499,0.0734434221014365,1.55370728256571,18.7053241867337
62.5,"F","PPMI",0.0055969330037118,0.0737918708973083,1.55370728256571,18.7053241867337
63,"F","PPMI",0.00558845942065856,0.0741420210300225,1.55370728256571,18.7053241867337
63.5,"F","PPMI",0.00557983117929013,0.07449391018229,1.55370728256571,18.7053241867337
64,"F","PPMI",0.00557105846285035,0.0748475726443762,1.55370728256571,18.7053241867337
64.5,"F","PPMI",0.0055621507657418,0.0752030385193909,1.55370728256571,18.7053241867337
65,"F","PPMI",0.00555311652994219,0.0755603341842497,1.55370728256571,18.7053241867337
65.5,"F","PPMI",0.00554396274346466,0.0759194817437194,1.55370728256571,18.7053241867337
66,"F","PPMI",0.00553469457201138,0.0762804984407737,1.55370728256571,18.7053241867337
66.5,"F","PPMI",0.00552531613404331,0.0766433987242791,1.55370728256571,18.7053241867337
67,"F","PPMI",0.00551583041013452,0.0770081930805164,1.55370728256571,18.7053241867337
67.5,"F","PPMI",0.00550623895639104,0.0773748863398311,1.55370728256571,18.7053241867337
68,"F","PPMI",0.00549654281072161,0.0777434798672536,1.55370728256571,18.7053241867337
68.5,"F","PPMI",0.00548674281789797,0.0781139715065692,1.55370728256571,18.7053241867337
69,"F","PPMI",0.00547683995380056,0.0784863556095704,1.55370728256571,18.7053241867337
69.5,"F","PPMI",0.00546683601389253,0.0788606192180257,1.55370728256571,18.7053241867337
70,"F","PPMI",0.00545673405058027,0.0792367403535621,1.55370728256571,18.7053241867337
70.5,"F","PPMI",0.00544653774775384,0.0796146932119823,1.55370728256571,18.7053241867337
71,"F","PPMI",0.00543625134789393,0.0799944488905273,1.55370728256571,18.7053241867337
71.5,"F","PPMI",0.00542588071231679,0.0803759693570603,1.55370728256571,18.7053241867337
72,"F","PPMI",0.00541543250610132,0.0807592110740962,1.55370728256571,18.7053241867337
72.5,"F","PPMI",0.00540491342753521,0.081144130201691,1.55370728256571,18.7053241867337
73,"F","PPMI",0.00539433017490618,0.0815306828999002,1.55370728256571,18.7053241867337
73.5,"F","PPMI",0.00538368944650192,0.0819188253287798,1.55370728256571,18.7053241867337
74,"F","PPMI",0.00537299794026544,0.0823085136323637,1.55370728256571,18.7053241867337
74.5,"F","PPMI",0.00536226228106464,0.0826997005580619,1.55370728256571,18.7053241867337
75,"F","PPMI",0.00535148893072717,0.0830923312749676,1.55370728256571,18.7053241867337
75.5,"F","PPMI",0.0053406843111776,0.0834863497683816,1.55370728256571,18.7053241867337
76,"F","PPMI",0.00532985451735616,0.0838816975279293,1.55370728256571,18.7053241867337
76.5,"F","PPMI",0.00531900485082775,0.084278310963599,1.55370728256571,18.7053241867337
77,"F","PPMI",0.00530814342477227,0.0846761042638159,1.55370728256571,18.7053241867337
77.5,"F","PPMI",0.00529727314057082,0.0850750020448461,1.55370728256571,18.7053241867337
78,"F","PPMI",0.00528639495420862,0.0854749357510404,1.55370728256571,18.7053241867337
78.5,"F","PPMI",0.0052755098216709,0.0858758368267498,1.55370728256571,18.7053241867337
79,"F","PPMI",0.00526461869894286,0.0862776367163251,1.55370728256571,18.7053241867337
79.5,"F","PPMI",0.00525372254200972,0.0866802668641172,1.55370728256571,18.7053241867337
80,"F","PPMI",0.00524282230685669,0.087083658714477,1.55370728256571,18.7053241867337
80.5,"F","PPMI",0.00523191894946899,0.0874877437117553,1.55370728256571,18.7053241867337
81,"F","PPMI",0.00522101342583184,0.0878924533003031,1.55370728256571,18.7053241867337
81.5,"F","PPMI",0.00521010669193045,0.0882977189244712,1.55370728256571,18.7053241867337
82,"F","PPMI",0.00519919970375003,0.0887034720286105,1.55370728256571,18.7053241867337
82.5,"F","PPMI",0.00518829341727581,0.0891096440570718,1.55370728256571,18.7053241867337
83,"F","PPMI",0.00517738878849299,0.089516166454206,1.55370728256571,18.7053241867337
83.5,"F","PPMI",0.00516648677338679,0.0899229706643641,1.55370728256571,18.7053241867337
84,"F","PPMI",0.00515558832794244,0.0903299881318969,1.55370728256571,18.7053241867337
84.5,"F","PPMI",0.00514469440814513,0.0907371503011553,1.55370728256571,18.7053241867337
85,"F","PPMI",0.00513380596998009,0.09114438861649,1.55370728256571,18.7053241867337
85.5,"F","PPMI",0.00512292339833867,0.0915516379369494,1.55370728256571,18.7053241867337
86,"F","PPMI",0.00511204205429933,0.0919588836876789,1.55370728256571,18.7053241867337
86.5,"F","PPMI",0.00510116071026,0.0923661294384085,1.55370728256571,18.7053241867337
87,"F","PPMI",0.00509027936622066,0.092773375189138,1.55370728256571,18.7053241867337
87.5,"F","PPMI",0.00507939802218132,0.0931806209398676,1.55370728256571,18.7053241867337
88,"F","PPMI",0.00506851667814198,0.0935878666905971,1.55370728256571,18.7053241867337
88.5,"F","PPMI",0.00505763533410265,0.0939951124413266,1.55370728256571,18.7053241867337
89,"F","PPMI",0.00504675399006331,0.0944023581920562,1.55370728256571,18.7053241867337
89.5,"F","PPMI",0.00503587264602397,0.0948096039427857,1.55370728256571,18.7053241867337
90,"F","PPMI",0.00502499130198463,0.0952168496935152,1.55370728256571,18.7053241867337
90.5,"F","PPMI",0.0050141099579453,0.0956240954442448,1.55370728256571,18.7053241867337
91,"F","PPMI",0.00500322861390596,0.0960313411949743,1.55370728256571,18.7053241867337
91.5,"F","PPMI",0.00499234726986662,0.0964385869457039,1.55370728256571,18.7053241867337
92,"F","PPMI",0.00498146592582728,0.0968458326964334,1.55370728256571,18.7053241867337
92.5,"F","PPMI",0.00497058458178795,0.0972530784471629,1.55370728256571,18.7053241867337
93,"F","PPMI",0.00495970323774861,0.0976603241978925,1.55370728256571,18.7053241867337
93.5,"F","PPMI",0.00494882189370927,0.098067569948622,1.55370728256571,18.7053241867337
94,"F","PPMI",0.00493794054966993,0.0984748156993515,1.55370728256571,18.7053241867337
94.5,"F","PPMI",0.0049270592056306,0.0988820614500811,1.55370728256571,18.7053241867337
95,"F","PPMI",0.00491617786159126,0.0992893072008106,1.55370728256571,18.7053241867337
45,"M","PPMI",0.00553068303948955,0.0621042246883539,1.55370728256571,18.7053241867337
45.5,"M","PPMI",0.0055253174453586,0.0624341172302809,1.55370728256571,18.7053241867337
46,"M","PPMI",0.00551995185122765,0.062764009772208,1.55370728256571,18.7053241867337
46.5,"M","PPMI",0.00551458625709671,0.063093902314135,1.55370728256571,18.7053241867337
47,"M","PPMI",0.00550922066296576,0.063423794856062,1.55370728256571,18.7053241867337
47.5,"M","PPMI",0.00550385506883481,0.063753687397989,1.55370728256571,18.7053241867337
48,"M","PPMI",0.00549848947470387,0.064083579939916,1.55370728256571,18.7053241867337
48.5,"M","PPMI",0.00549312388057292,0.064413472481843,1.55370728256571,18.7053241867337
49,"M","PPMI",0.00548775828644197,0.0647433650237701,1.55370728256571,18.7053241867337
49.5,"M","PPMI",0.00548239269231103,0.0650732575656971,1.55370728256571,18.7053241867337
50,"M","PPMI",0.00547702709818008,0.0654031501076241,1.55370728256571,18.7053241867337
50.5,"M","PPMI",0.00547166150404913,0.0657330426495511,1.55370728256571,18.7053241867337
51,"M","PPMI",0.00546629590991818,0.0660629351914781,1.55370728256571,18.7053241867337
51.5,"M","PPMI",0.00546093031578724,0.0663928277334051,1.55370728256571,18.7053241867337
52,"M","PPMI",0.00545556433367042,0.0667227220609465,1.55370728256571,18.7053241867337
52.5,"M","PPMI",0.00545019400730654,0.0670526364118186,1.55370728256571,18.7053241867337
53,"M","PPMI",0.00544480636091152,0.0673826311423158,1.55370728256571,18.7053241867337
53.5,"M","PPMI",0.00543938283653148,0.0677127929052414,1.55370728256571,18.7053241867337
