participant_id	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-0447	0.598909243	2.250242031	0.630975548	112.4584579	3.912116196	4.093974939	3.682613333	3.959760315	0.190859898	0.401779714	0.407360388	1.186376929	0.27481271	0	0.002645516	24.33747958	11.86884018	13.6182986	224	314	267	3.896037822	12.35287198	10.83850998	16.26662015	24.58850367	48.84127211	44.89612668	61.25860425	0.800000012	0.75	0.74999994	7.307949499	10.69513702	79.73707581	78.50016022	4961509	62.26710434	101.033876	13.02254677	5.158407211	95.23497772	415.28479	401.4086609	73989	271.3369934	603.6924927	103.029274	0.243371551	63.50757217	799.4411621	797.3364258	34482	696.8945038	908.8402954	64.5457077	0.924367113	57.89949036	1002.642456	1000.050049	460900	906.8670532	1106.604163	61.47859573	0.230561778	0.478422135	0.549285054	0.374732928
sub-0448	0.553341062	2.434483798	0.661148698	109.1480484	3.670235993	3.818374943	3.447693333	3.744639702	0.203583226	0.410973149	0.385443625	1.260829926	0.28620171	0	0.004015419	24.16577149	12.25524482	14.84470805	224	320	320	4.14173489	12.31026951	10.60835095	15.37304845	24.86640279	51.37242474	47.43191065	66.05690442	0.800000012	0.75	0.75000006	78.95307887	9.918284416	75.20095062	74.59306335	4038877	59.2054924	93.14854431	10.7606144	3.549583749	80.72779846	390.8628235	376.4591064	115779	268.8046478	563.5019409	90.89366913	0.189886576	61.7837677	778.8499146	777.7408447	41446	675.9746094	884.4127045	63.17745209	0.609196191	61.23073196	1003.351013	1000.053101	469029	902.3687988	1115.671094	65.05229187	0.226883978	0.46839121	0.5232355	0.415779628
sub-0449	0.502344658	2.554468112	0.656068938	155.0793152	3.97977481	4.063337439	3.78232	4.093666992	0.203017789	0.397400064	0.399582147	1.16012454	0.284595752	0	0.004746821	17.92423276	9.216530047	10.71390864	224	313	244	4.553640077	12.02382195	11.51953455	17.98114162	26.13109173	56.03004324	51.32193787	71.80467863	0.800000012	0.75	0.74999994	1.266605676	9.124295235	64.66238403	64.13818359	4919313	50.0280426	80.95898895	9.58261776	2.609152356	71.49967957	374.7434082	363.9361267	129679	265.0482056	522.2800354	79.92171478	0.531859072	59.97046661	781.1373901	780.3484497	46732	673.9561829	889.604541	64.89950562	0.98850008	50.39386368	1002.196777	1000.046875	560730	914.8246002	1096.696808	55.61637878	0.222068667	0.458131194	0.513293028	0.433222866
sub-0450	0.492533497	2.771167968	0.591942173	160.650238	3.814250814	3.951712441	3.629346667	3.861693333	0.181061177	0.416720206	0.402218617	1.374647498	0.287741029	0	0.006016027	30.69760459	14.5388608	17.34487462	224	320	320	3.183278173	13.25773413	11.73967637	18.77801681	29.32497222	57.11184975	53.25770898	73.33630495	0.800000012	0.75	0.75	1.073119081	8.933721542	62.58197403	62.06959534	5865173	48.3474884	78.51439514	9.335429192	47.13149699	102.6795502	420.5492859	399.8879395	58644	272.1403717	610.3899963	125.6203537	0.065239714	57.94736099	779.482605	778.8017578	48116	684.1383209	877.3585205	58.74259186	0.368001561	51.02254868	1000.778564	1000.04541	478419	914.3817627	1089.298999	53.25612259	0.23067081	0.492800087	0.556869149	0.411883712
sub-0451	0.608405703	2.254422174	0.617331099	136.9581757	3.605925259	3.717562445	3.417733333	3.68248	0.181667344	0.419272564	0.399060092	1.220661163	0.312658143	0	0.005211883	25.4720984	11.67493929	14.02875083	224	314	267	3.08731883	12.99541702	10.71331288	16.05720278	24.45602271	51.67694541	46.88433527	64.52003769	0.800000012	0.75	0.75	2.241621586	10.15451431	70.60844421	69.90174866	5164440	54.41666393	89.15415268	10.9176836	49.9876059	88.93219757	400.7851257	379.0646362	54633	263.5020386	596.6875366	122.7800522	0.113833413	60.71990967	801.4423218	800.9848022	34817	701.0552124	904.0002686	61.63505936	0.355271496	60.39296722	1000.400574	1000.050781	428216	898.5823517	1102.564178	62.28043747	0.247035742	0.493015349	0.561669946	0.388527897
sub-0452	0.489987886	2.758214075	0.602573263	201.163147	3.895183591	4.01893744	3.67344	3.993173333	0.186171034	0.407663717	0.406165249	1.188515067	0.241349757	0	0.004169665	32.12809128	15.14802715	17.53009875	224	320	320	4.31131088	12.6462707	11.76875219	18.348675	29.85686673	62.69200306	57.88945415	81.11949265	0.800000012	0.75	0.75	20.92371277	8.076444626	55.68602371	54.99180222	5144878	42.77686787	70.78939819	8.848351479	6.147583589	73.69059753	382.0013428	368.0719604	84355	269.1217255	544.3065491	85.3730545	0.201328576	59.8797493	775.2554321	772.8596802	40664	679.6150452	880.117514	61.11289215	0.56572969	51.43174744	1002.227112	1000.031616	450082	916.733786	1095.056012	54.50151062	0.246039852	0.481773704	0.565321386	0.434625545
sub-0453	0.510657881	2.671174133	0.651049229	120.8412399	4.042949979	4.209249937	3.82904	4.09056	0.189776449	0.410032772	0.400190779	1.151866913	0.29053784	0	0.003583388	22.70854336	10.8640441	12.9639115	224	313	267	4.075616769	12.28289378	11.29203243	17.51758676	27.76427765	54.72441352	51.13750101	70.92381186	0.800000012	0.75	0.75	103.7413327	9.237555504	72.96127319	72.32866669	4406775	58.08646812	89.88269501	10.33074093	3.37075836	90.94385529	404.7340393	391.4819336	80907	271.2886841	583.0365112	96.05405426	0.049469259	62.59280014	771.9628906	771.6253052	41985	668.7522705	876.2854248	62.82038498	0.500157784	54.04901505	1000.699646	1000.0401	485247	908.0143005	1095.184143	57.08771896	0.244707704	0.492579669	0.562706232	0.390448492
sub-0454	0.592030792	2.268607675	0.670564858	144.4594269	3.505033315	3.745499944	3.19356	3.57604	0.177381112	0.433637987	0.388980901	1.214337707	0.314184177	0	0.002640051	28.88415166	12.77046644	15.73078122	224	320	320	1.724421092	10.99131073	8.790760732	13.65655037	23.27108463	44.02069656	41.54641299	57.34745779	0.800000012	0.75	0.75	124.7535701	11.42443752	65.24641418	62.56212234	4894409	46.74957581	92.82060242	15.93446827	22.77271567	103.2728729	449.3730774	405.8071899	70423	265.4150452	657.6187256	235.3278503	0.195169233	68.3465271	770.2520752	767.6442871	56234	658.6826935	888.2474091	69.84039307	0.924496911	69.23876953	1002.186279	1000.039795	457390	886.1266083	1124.188	73.22776794	0.21687232	0.487423837	0.53094095	0.443679472
sub-0455	0.55487012	2.410247429	0.651057261	120.5159531	4.034075083	4.170825249	3.82092	4.11048	0.188942036	0.401596418	0.409461546	1.172914863	0.321561968	0	0.004068362	18.69698322	9.125043088	10.48971329	224	313	222	4.002890085	12.48549744	11.46188915	17.89727992	27.57948144	58.38620675	53.14901825	73.48136656	0.799999952	0.75	0.75	3.608828111	8.915985107	71.59399414	71.15614319	4670835	57.24289131	87.56185074	9.618967056	3.670495811	87.48171997	390.3495483	375.3390198	74897	263.3448059	564.4313721	93.76638031	0.298464319	61.17598343	794.3967285	794.5987549	44913	689.6348022	897.7801147	63.64102936	0.583051659	52.81399536	1000.860352	1000.03418	538068	910.547821	1093.318347	55.87627029	0.247585058	0.493643224	0.573897302	0.394739804
sub-0456	0.472365977	2.85270144	0.588266364	140.9072723	3.904605535	4.03934994	3.74404	3.930426667	0.186339773	0.430415673	0.383244554	1.314918518	0.306519479	0	0.005355955	30.82157662	14.42689617	18.20834176	224	320	320	2.111472153	13.56735624	11.16480519	17.81558717	25.62561156	54.24528331	50.0919865	70.40506464	0.800000012	0.75	0.75	1.564715913	9.305627823	65.10856628	64.45050049	5608896	50.24979496	82.05413246	9.905809402	79.98269797	84.99684143	394.1288452	363.9889526	66409	258.4010498	575.1828857	172.3850403	0.205475252	55.22548676	770.0768433	770.5058594	56357	675.8788818	862.6479004	56.79065323	0.444725375	53.19916916	1000.102661	1000.041138	426700	907.6109314	1092.203741	56.13286591	0.247567207	0.50698489	0.556153595	0.384706868
sub-0457	0.496315748	2.697886001	0.654229369	172.6224823	3.96550998	4.02624994	3.7754	4.09488	0.181966922	0.419909845	0.398123233	1.153707266	0.29974243	0	0.003556595	19.25794667	8.837520918	10.72955943	224	313	231	3.883570234	12.36556691	11.43896792	18.0677666	28.15377691	57.89050725	53.63608118	74.86395937	0.800000012	0.75	0.75	2.477618693	8.751382828	60.36408997	59.7532959	4998855	46.32744408	76.32646103	9.409111977	28.13818348	88.81254578	391.7174988	376.0812073	64464	266.2685257	563.2343506	96.83828735	0.280616168	60.02132034	774.0906982	773.3076782	46207	672.749469	878.628949	62.53650284	0.560970412	52.50994492	999.7935181	1000.040894	500798	908.578299	1089.467694	55.34939194	0.231524721	0.491553366	0.54731369	0.434398505
sub-0458	0.441794495	3.005421694	0.574260753	243.2657318	4.162804635	4.301200256	3.959493648	4.22772	0.170516307	0.415237531	0.414246163	1.262043595	0.285038948	0	0.005879043	31.82550131	14.39728184	16.94186564	224	320	320	4.154875837	12.59183175	12.20242019	19.86055299	32.78887937	68.31687916	63.57828537	89.62909756	0.799999952	0.74999994	0.75	1.431482488	7.309560299	48.43931198	47.9695816	5043782	36.65929947	61.6769701	7.763219357	2.339371841	76.33094025	378.3527527	365.8357239	51939	259.6886475	547.1479187	88.04888916	0.175714628	59.24816513	762.546814	762.232666	51087	663.651123	862.1645996	60.53330612	0.88157674	45.8048439	1001.108154	1000.019714	512769	920.6582153	1085.210107	50.35200882	0.248676181	0.503752291	0.570932329	0.425423692
sub-0459	0.488600266	2.77595306	0.625930591	188.2796173	3.873921369	3.944737441	3.675773333	4.001253333	0.173726916	0.412715084	0.413558	1.089789629	0.231032059	0	0.006435865	19.22317875	8.764086388	10.19817455	224	313	211	3.219762932	12.693976	12.21585878	20.73383741	28.5536748	61.91844243	56.56698509	79.22883803	0.800000012	0.75	0.75	2.94280326	8.269235611	58.8418808	58.45509338	4535438	45.59831219	73.57232552	8.850021362	47.34232194	78.90853119	384.2073059	360.4090271	68369	265.084259	576.3762573	111.9356918	0.16166848	61.10268784	781.3019409	781.5444336	49723	680.030304	881.9905029	61.56751633	0.671667914	45.65381622	1001.077332	1000.039001	526748	924.0907867	1081.001917	48.23217392	0.255448312	0.496824205	0.568032742	0.405652572
sub-0460	0.527573637	2.583901876	0.654111923	162.5314484	3.886116369	4.01976244	3.684426667	3.95416	0.192986937	0.397391288	0.409621774	1.21505928	0.304563999	0	0.005049262	24.38470171	12.40504235	14.16057642	224	320	320	3.334157669	12.27906607	11.13182729	17.78225812	25.46472844	55.09209098	50.41402158	70.68524533	0.800000012	0.75	0.75	1.296277794	9.268792152	62.51145554	61.77343369	4466212	47.79613743	79.62242393	9.876382828	47.60860706	81.46014404	380.947937	360.2719727	97153	256.8955139	571.9948608	108.0543137	0.042561108	62.65677643	778.3134766	779.4364014	43415	670.843988	880.4683838	63.47611618	0.459077887	53.73130035	1001.259033	1000.046509	595169	911.2140503	1095.247729	56.23839569	0.23541902	0.466234684	0.540813684	0.394599898
sub-0461	0.496847772	2.716301373	0.613633203	136.1422577	4.07120609	4.152924938	3.91116	4.149533333	0.181407745	0.430394362	0.388197892	1.221658349	0.326497841	0	0.005202446	22.6806924	10.37359074	13.11117948	224	313	251	3.153812899	12.61311694	11.18876695	17.79937103	26.57479905	53.39612654	49.69490412	69.11378676	0.800000012	0.75	0.75	1.960098468	9.479483604	66.77900696	66.21640778	5115857	51.57980652	83.77593384	10.07003689	50.88212827	94.5566864	404.5973816	384.5235596	63138	267.4007645	595.1316101	121.9224243	0.12482655	60.15967941	772.9738159	772.6142578	51278	672.7817688	874.8219299	61.25422668	0.560613189	52.83661652	1000.25293	1000.040649	457484	908.2760651	1092.353717	56.18398285	0.231294587	0.498928547	0.543500245	0.418300351
sub-0462	0.57861382	2.367110296	0.664378566	163.3957367	3.758864425	3.941099941	3.514946667	3.820546667	0.186746817	0.393092407	0.420160776	1.188557267	0.326994097	0	0.003947268	26.76235649	13.08466323	14.3228649	224	320	320	3.892146315	11.67879695	10.4080134	15.65309693	26.18083185	54.97318199	50.54566906	70.48299334	0.800000012	0.75	0.75	11.83993558	9.29535675	63.37788391	62.61523056	5739260	48.60764618	80.60400734	10.03380585	10.61605053	85.28899384	385.0253906	371.4649048	79339	255.3984238	564.022644	95.43900299	0.012187909	66.45729828	780.9830322	779.9831543	34877	671.5755127	892.5045898	66.78530121	0.416567849	60.87238693	1000.800598	1000.04303	560941	897.0841675	1107.000488	63.88781357	0.23098582	0.459238321	0.550367534	0.413438716
sub-0463	0.469377449	2.823267503	0.651627299	187.4501648	3.875463869	4.05172494	3.582653333	3.992013333	0.178358994	0.432505781	0.389135225	1.143678427	0.303661263	0	0.003397133	23.64439343	10.59068346	13.156275	224	312	267	3.240885451	12.89437058	11.03407571	16.9669711	28.70672576	57.47518396	53.84875608	75.36435853	0.800000012	0.75	0.75	186.1122651	8.693270683	57.70263672	56.9578476	4584835	43.73349609	74.00979004	9.853517532	64.03358868	90.50149536	397.1272583	380.9212036	63947	264.2953918	572.0289795	117.5352325	0.34966508	56.27373123	763.8860474	762.6615601	61019	668.2891235	863.4339355	59.14637756	0.690075478	55.14648819	1000.404663	1000.040283	464986	904.3910828	1097.205078	58.94034958	0.230570257	0.493979394	0.542459786	0.429557838
sub-0464	0.519794697	2.59765721	0.615461625	131.6001892	3.892735258	3.978512441	3.695373333	4.00432	0.180920434	0.427111558	0.391968008	1.271287441	0.331022131	0	0.003674248	30.31430194	13.74692039	16.99424142	224	320	320	3.540916832	13.41582367	11.57155266	17.75791747	25.12858427	52.54891001	48.15047215	66.77392216	0.800000012	0.75	0.75	4.765839859	9.811737061	67.54045868	66.72889709	4371154	51.87300072	85.74918671	10.65561581	6.64758912	91.39789581	400.9077148	376.3415833	62059	270.4415894	609.7068054	106.2827988	0.135042097	57.48943329	787.3530273	787.0057373	47748	691.3044434	884.2606598	58.66188431	0.667063332	53.24907684	1001.460327	1000.048523	443221	911.6696167	1094.957031	56.31557846	0.236162111	0.49959448	0.54154098	0.360989016
sub-0465	0.585890029	2.318350612	0.668909608	157.0450134	3.790519425	3.879624942	3.6174	3.874533333	0.182437245	0.41481195	0.402750805	1.167130232	0.345271161	0	0.005279194	20.02069148	9.321624241	11.07567923	224	313	253	3.487426081	12.27955345	10.4484713	15.57843437	26.80304987	54.65831632	50.26732214	69.34060023	0.800000012	0.75	0.75	1.334172668	9.448631287	65.43323517	64.77804565	4645155	50.343256	82.62180557	10.02743816	15.69579588	98.79324341	404.2934265	386.5639954	76236	259.6918182	606.6786194	110.8443451	0.049459936	63.23854065	787.8810425	788.3034668	51821	681.5307617	893.385376	64.19580841	0.443548034	60.82578278	1000.107422	1000.057068	552944	894.4583374	1105.438995	64.19490814	0.238346964	0.480116189	0.545121253	0.40553538
sub-0466	0.479071713	2.796108399	0.616716444	172.4221954	3.969513591	4.126087439	3.772466667	4.009986667	0.172898394	0.424014604	0.403087003	1.244283676	0.363768578	0	0.004709627	28.46896929	12.53786322	15.0746057	224	320	320	4.01988537	13.63014567	11.90343105	18.0602621	29.30641716	57.66787611	53.75269906	74.2838039	0.800000012	0.75	0.75	1.750286567	8.819728851	59.39264297	58.66049957	4940452	45.38899059	75.76525726	9.478004456	6.125162181	91.32486725	410.5361938	394.5356445	58106	279.3622589	592.5067139	98.14514923	0.252462543	55.33764648	776.3026733	776.3498535	55218	682.5704437	869.4937836	56.95777893	0.591315995	51.82628632	1000.285522	1000.040649	517654	909.313327	1091.260876	55.3723793	0.22707966	0.495675594	0.547138989	0.359624701
sub-0467	0.478680867	2.793042878	0.625214599	109.3020401	3.840064424	4.02049994	3.59656	3.903133333	0.187020589	0.417759874	0.395219537	1.196400881	0.29778403	0	0.004952362	21.95158444	10.47844147	12.80829993	224	314	229	3.131330019	12.67353477	11.25853275	17.97073347	26.90098988	54.09648844	50.46493166	70.39731665	0.800000012	0.75	0.75	4.174071068	9.306566238	75.19805908	74.79006958	5466760	60.28376999	91.75998001	10.01196289	49.20196164	91.60604858	402.9015808	382.1430969	65598	265.3473465	588.5292114	122.0376587	0.413880898	58.06201172	769.2090454	768.4698486	43985	671.442041	870.6175781	60.63510513	0.561366129	52.78232193	1000.156311	1000.031921	458361	908.9834595	1090.569824	55.64774704	0.242201075	0.493791372	0.564352393	0.40339389
sub-0468	0.506761042	2.606427677	0.62458755	137.835556	3.780611092	3.896699942	3.553493333	3.89164	0.170835122	0.429972544	0.399192333	1.309422135	0.351731288	0	0.00582711	31.15862629	13.67158445	16.62749456	224	320	320	2.586384802	13.53955582	11.14006299	17.29424833	26.28455739	51.81533928	48.04016997	66.02061323	0.800000012	0.75	0.75	1.290450265	9.92375946	68.47330475	67.74085999	4637130	52.64582424	86.64179115	10.54848289	44.26503435	95.01345825	422.3329163	398.1485901	57416	277.3662186	609.368103	153.938858	0.412193387	54.5836792	785.2716064	784.8792725	59494	690.1657318	881.1653351	57.96886444	0.609494357	54.45920944	1002.070313	1000.05542	476722	910.3673676	1099.582849	57.82583618	0.232869878	0.496780187	0.543690085	0.390946555
sub-0469	0.589617921	2.290322494	0.663262688	138.0762787	3.875427781	4.01996274	3.64928029	3.957040314	0.200096355	0.402832078	0.397071567	1.163447022	0.325932151	0	0.004586262	21.61646367	10.88180613	12.69041637	224	313	267	4.067999311	12.45068622	10.79360034	15.86211548	24.29172343	51.94895084	47.2445074	65.49284793	0.799999952	0.74999994	0.74999994	3.98544862	10.00376415	69.06292725	68.35021973	4883865	53.01796265	87.34637146	10.94593811	8.460945816	80.98203278	386.1980591	370.9283752	101107	264.1488281	557.8794128	91.18156433	0.184087548	61.71458435	793.204834	793.2471313	47137	687.1373535	897.1438477	63.71044159	0.507700305	60.22537613	1001.170227	1000.05896	500825	899.4292969	1105.92959	63.04694748	0.247452036	0.477915049	0.565827727	0.415121625
sub-0470	0.539361809	2.498596152	0.649579917	183.7284241	3.813559147	3.946837441	3.552413333	3.941426667	0.172790109	0.403056815	0.424153077	1.269737482	0.325252426	0	0.003965104	24.93991156	11.58607518	12.95895702	224	320	320	3.768291931	12.36763484	11.5003695	18.36518173	28.59526055	59.36675633	54.39779592	75.23137088	0.800000012	0.75	0.75	2.132068493	8.708659172	59.92794037	59.25817108	5327040	46.02412777	75.85300446	9.336594582	8.16878328	93.22512817	396.6066284	380.1138	70289	263.1319275	586.3613159	100.8709259	0.033856282	63.11040878	788.836853	789.1560669	44433	682.9349609	893.6175537	63.80744553	0.704901547	50.63380051	1001.276611	1000.042725	651253	914.2008057	1092.355249	54.45314789	0.239426792	0.470567644	0.535632968	0.404042233
sub-0471	0.551604335	2.468466615	0.641992924	126.3379898	4.024411646	4.176874938	3.795613333	4.100746667	0.199197991	0.391723359	0.40907865	1.157857776	0.336582169	0	0.005605658	20.67136808	10.35888191	11.54004617	224	314	267	4.287135064	12.19664278	10.85598848	16.0841876	23.31091414	49.67441514	45.59975356	63.81393141	0.800000012	0.75	0.75	1.297101362	10.26686668	71.02198029	70.31201172	4899690	54.62770424	89.69679337	10.88441181	0.917466809	76.37097931	377.0191956	365.313324	123475	257.7438507	539.7459045	85.21118164	0.111309294	62.83210373	778.3724976	778.4647827	41844	673.2966553	883.4839783	63.82538986	0.454554924	59.39525604	999.4364624	1000.049988	549088	896.2370239	1099.596515	62.17591476	0.242255405	0.462911159	0.555691957	0.367826264
sub-0472	0.494630655	2.732877927	0.591556598	175.697937	3.604027114	3.776174944	3.383679731	3.652226667	0.204466499	0.417756695	0.377776806	1.272443533	0.213755441	0	0.003707242	30.45951652	15.08806124	18.87078513	224	320	320	4.18961255	12.3106664	10.95076319	16.35201061	28.47355577	58.60094628	54.69929065	77.02336989	0.800000012	0.75000006	0.75	890.4216383	8.505903244	58.63675308	57.99437332	5843923	45.00766411	74.15033951	10.02197742	1.089047837	78.48596191	382.9714355	369.6838074	87106	262.4957962	552.1438904	88.23767853	0.122923895	60.92930603	762.9176025	760.8400269	31167	664.9069031	868.5596985	61.8023262	0.785468876	57.37934875	1004.015625	1000.025879	354267	910.6389832	1110.31051	61.15605545	0.236450315	0.476674438	0.531109095	0.429774104
sub-0473	0.606371188	2.222127884	0.657641245	169.6634369	3.959960989	4.089349634	3.747453333	4.04308	0.203486154	0.411708262	0.384805584	1.178797007	0.318742484	0	0.004947698	17.46216491	8.746352796	10.67293163	224	313	221	3.97596704	12.98374251	11.25995318	16.82014997	26.63768332	59.67727604	53.40160035	73.88984168	0.800000072	0.75	0.75	1.598493861	8.86687088	61.79174805	61.20981216	4381471	47.61247444	77.88480759	9.419560432	0.935902538	79.84870911	377.7334595	360.5247803	107190	259.5664215	555.3686157	90.67557526	0.162446908	60.44459152	805.3098145	807.6954956	53182	698.4579987	903.3819031	62.20763397	0.49878113	56.19599915	1001.042725	1000.053894	468589	905.121106	1100.309619	59.4556427	0.241055012	0.480167478	0.542534113	0.407013723
sub-0474	0.581787913	2.34258144	0.631361475	158.0845642	3.854255814	3.989287441	3.642266667	3.931213333	0.182105219	0.428769553	0.389125227	1.210441589	0.323332286	0	0.004565896	20.84699141	9.549772626	11.82958724	224	314	240	2.501152523	12.79262469	10.7532307	16.96591488	27.14752634	56.63464329	51.5953155	71.00377687	0.800000012	0.75	0.75	3.57842276	9.227166176	64.84722137	64.12371826	6010825	50.06917343	81.70843201	10.06297398	66.00959231	86.41799927	406.9263611	382.3551025	82203	270.4711914	584.3414124	152.870636	0.230571736	60.65805817	799.9888916	797.6618042	68688	701.3296906	905.5771759	62.35280228	0.263299861	57.08407593	999.6358032	1000.041626	506364	901.6729126	1095.636328	58.94410324	0.240419105	0.489569277	0.556474507	0.398015168
sub-0475	0.473611221	2.806571528	0.679327064	102.3583679	3.972891924	4.108262439	3.767106667	4.043306667	0.18771615	0.404311088	0.407972762	1.169713378	0.30786193	0	0.00445103	19.70046437	9.566266837	11.02596255	224	314	267	3.715737355	13.01907477	11.64938697	18.21334879	25.52761139	52.62293322	48.78603909	68.20757265	0.800000012	0.75	0.75	1.408073087	9.605536461	78.40205383	77.87721252	4322183	62.99749413	95.52053604	10.08417416	0.692805459	94.30380249	393.9533997	374.2829895	92366	262.7594986	589.0126495	100.7285843	0.398649081	56.00452042	770.526123	771.5515747	52453	671.0653442	865.5477905	59.26259995	0.512070433	52.21575928	1000.535645	1000.051819	610195	911.2970581	1090.991736	54.90758514	0.240475371	0.485670447	0.557887435	0.409686833
sub-0476	0.488073971	2.723873734	0.601618727	196.0239868	3.763080814	3.869962442	3.585906667	3.833373333	0.188256265	0.402170514	0.409573221	1.154659629	0.220150495	0	0.004518305	26.21726203	12.79178071	14.66442534	224	312	267	3.702789891	13.46509879	12.32972089	19.82127399	29.66413196	62.70102102	57.30856698	79.56054797	0.800000012	0.75	0.75	3.304127115	8.234758377	57.04646683	56.40129471	4866797	43.86290894	72.17814331	9.031043053	32.57580409	87.40322113	389.2477112	372.8642883	58469	263.8185059	562.0638428	100.6973419	0.220086945	56.66809082	789.0059204	788.1225586	31918	693.0611786	886.4139191	58.52985001	0.744796348	46.76277924	1002.130188	1000.03894	440070	923.2640167	1088.12243	50.45275116	0.249256685	0.487282336	0.574987173	0.41552491
sub-0477	0.563862291	2.372855126	0.610499087	140.4280243	3.820774703	3.964337441	3.573186667	3.9248	0.182227494	0.42733011	0.390442396	1.213325977	0.302951217	0	0.004905991	26.91467155	12.43471319	15.42423055	224	313	267	3.846321351	12.3952152	10.93348613	16.55892183	24.57222648	51.2068068	46.86231082	64.80789919	0.800000012	0.75	0.75	6.041003921	10.1094017	71.48686218	70.90330505	4963122	55.35047588	89.50938339	10.59431744	3.808032688	90.20165253	396.691803	379.1737366	57241	266.5054016	587.0006714	98.58001709	0.160087365	62.02976608	791.0631714	790.1716309	56675	687.352771	898.093811	63.74755478	0.622585536	56.31269073	1000.761719	1000.049927	445112	902.585495	1100.681378	60.39335251	0.2419153	0.496485025	0.550906181	0.372101318
sub-0478	0.533787647	2.524758839	0.631385158	104.0248108	3.860061828	3.989812441	3.630266378	3.960106667	0.209558182	0.41491363	0.375528188	1.188366175	0.278469694	0	0.004216165	22.95316995	11.71949867	14.60546222	224	314	267	4.034919378	12.41465482	11.23843756	17.26573847	24.92835962	51.92552969	47.74453737	66.37972281	0.800000012	0.75000006	0.75	2.668047494	9.86995697	78.50868988	77.85282898	4651368	62.64792252	96.46656227	10.66146088	5.011320539	80.60622406	393.1067505	375.558197	91395	271.3626923	576.0081604	93.07649231	0.214733893	61.00395966	782.6697998	782.2840576	43587	678.5341431	886.3789062	63.01222992	0.520917847	55.23344803	1000.295532	1000.043701	407521	905.6622925	1095.078613	57.92063141	0.233604714	0.481392175	0.544347107	0.354036075
sub-0479	0.537238735	2.510790746	0.666223481	136.3308716	3.703755077	3.868025231	3.444453333	3.798786667	0.177357638	0.409062206	0.413580156	1.214774609	0.339629978	0	0.004518214	24.09029515	11.1771632	12.87931267	224	313	267	3.655110049	12.13208058	10.69484575	16.29734661	25.15127705	49.83883015	46.4170798	64.26113219	0.799999952	0.75	0.75	463.3863425	10.19543266	68.99698639	68.18541718	4689684	52.71922474	87.7366806	11.77068996	23.20336832	94.61952972	405.8103333	391.4118652	54358	264.2060837	588.606366	107.0852203	0.155167259	62.40159225	777.0874634	775.6071167	36563	673.4885803	884.7051575	63.92938995	0.550698664	58.17856598	1001.025452	1000.051392	501779	901.7767944	1103.021289	61.3627739	0.242073283	0.487631679	0.554232597	0.438962089
sub-0480	0.567275528	2.359488531	0.694545951	154.5410461	3.779899147	3.964737441	3.49908	3.87588	0.186147301	0.404893683	0.408959017	1.105452776	0.300184757	0	0.003054529	19.47800476	9.449924641	10.93232699	224	313	267	3.710703571	11.35545493	10.23377658	15.63517123	24.1163068	48.21236322	44.8756748	62.2983544	0.800000012	0.75	0.75	640.1881219	10.51670933	67.32144928	65.36180878	4353878	49.90990276	88.70634956	21.16261864	19.38842268	95.615448	399.8066101	387.131897	88047	257.9627502	577.5416565	104.3278427	-0.011076499	68.06532288	774.2671509	773.9387207	42170	661.9870026	887.4668243	68.15486908	0.658966552	60.20601273	1002.48761	1000.056946	616441	902.0216064	1111.025024	63.96195602	0.227809727	0.473931521	0.545714378	0.391310837
sub-0481	0.618594305	2.21274713	0.650959422	136.8428192	3.872682384	4.061687439	3.610879713	3.94548	0.221733882	0.406875031	0.371391086	1.139294386	0.302192584	2.84E-06	0.004516218	20.51701828	10.98359761	13.58187596	224	314	267	4.126098003	12.36578834	10.49100218	14.98112021	24.4450709	52.15290455	47.43519622	65.70761321	0.800000012	0.75000006	0.75	21.22208009	9.970990181	69.61981964	68.9450531	5615166	53.70309258	87.71696091	10.76599979	0.597599124	83.97065735	384.9440308	372.0470581	119080	259.2714691	553.7934692	90.16884613	-0.022389487	63.87976074	793.7383423	793.7524414	51268	686.974939	899.2494385	64.18876648	0.445924431	63.73551941	1001.480042	1000.05127	435979	894.0042358	1112.964258	66.75402832	0.223692566	0.458594412	0.522568643	0.41263049
